city_id,city,country,latitude,longitude,timezone,data_source,ingested_at,feature_pipeline_version,timestamp,pm2_5,pm10,co,no,no2,o3,so2,nh3,temperature,feels_like,humidity,pressure,wind_speed,wind_direction,wind_gust,precipitation,rain,cloud_cover,visibility,dew_point,weather_condition,boundary_layer_height,aqi,dominant_pollutant,aqi_pm2_5,aqi_pm10,aqi_o3,aqi_no2,aqi_so2,aqi_co
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-20 06:00:00+00:00,28.595,62.29,220.915,3.515,4.651,12.865,1.369,7.715,34.338,34.024,68.7,1009.137,2.603,99.811,3.953,0.0,0.0,50.885,9158.71,28.078,Clear,686.126,87.0,pm2_5,87.0,54.0,6.0,2.0,0.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-20 07:00:00+00:00,34.517,61.878,183.064,3.79,6.961,17.633,6.023,12.276,32.207,31.78,66.704,1009.55,3.134,211.133,4.179,0.0,0.0,70.355,10322.46,25.548,Clouds,511.834,98.0,pm2_5,98.0,54.0,7.0,3.0,3.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-20 08:00:00+00:00,32.888,61.355,233.521,5.934,10.635,13.998,8.573,10.712,32.183,31.83,61.054,1008.365,2.682,131.326,3.384,0.0,0.0,72.294,10893.289,24.394,Clouds,680.561,95.0,pm2_5,95.0,54.0,6.0,5.0,4.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-20 09:00:00+00:00,29.352,50.445,272.872,2.128,5.17,22.677,7.59,11.49,32.771,32.367,73.87,1005.323,3.128,182.755,3.456,0.0,0.0,48.493,8431.553,27.545,Clear,982.966,89.0,pm2_5,89.0,46.0,10.0,2.0,3.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-20 10:00:00+00:00,41.275,66.941,149.091,5.623,14.314,38.774,6.233,12.171,31.273,30.973,76.97,1005.192,2.653,220.376,4.644,0.0,0.0,31.789,10024.919,26.667,Clear,799.56,115.0,pm2_5,115.0,56.0,18.0,7.0,3.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-20 11:00:00+00:00,24.15,45.218,151.295,3.136,7.374,36.837,3.395,7.649,32.479,32.038,60.1,1006.362,3.104,281.748,3.456,0.0,0.0,34.11,9593.386,24.498,Clear,780.358,79.0,pm2_5,79.0,42.0,17.0,3.0,1.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-20 12:00:00+00:00,30.311,56.96,130.729,0.751,1.0,60.367,4.975,5.321,30.674,30.274,63.348,1008.255,2.95,94.1,4.141,0.0,0.0,24.189,10076.161,23.343,Clear,1098.298,90.0,pm2_5,90.0,51.0,28.0,0.0,1.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-20 13:00:00+00:00,29.606,52.632,137.931,1.852,4.963,68.812,1.323,5.824,32.268,31.601,64.594,1011.255,4.307,170.655,5.985,0.0,0.0,52.447,10082.755,25.187,Clear,1083.861,89.0,pm2_5,89.0,48.0,32.0,2.0,0.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-20 14:00:00+00:00,23.097,51.704,83.075,2.785,3.771,69.434,2.472,8.736,34.264,33.64,56.108,1006.779,3.961,152.814,5.587,0.0,0.0,56.692,10986.101,25.486,Clear,1074.165,77.0,pm2_5,77.0,47.0,32.0,2.0,0.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-20 15:00:00+00:00,30.991,62.902,74.712,3.956,9.941,69.209,3.881,4.881,35.536,35.112,59.393,1004.711,3.013,208.69,4.143,0.0,0.0,59.166,8484.884,27.414,Clear,1292.81,92.0,pm2_5,92.0,54.0,32.0,5.0,1.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-20 16:00:00+00:00,22.499,32.324,124.901,4.846,10.469,71.279,3.174,1.679,35.89,35.467,66.782,1010.478,3.119,222.756,3.695,1.597,1.597,77.157,9454.659,29.247,Rain,1282.253,76.0,pm2_5,76.0,30.0,33.0,5.0,1.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-20 17:00:00+00:00,59.797,91.017,213.491,3.985,10.089,52.789,7.579,9.311,36.878,36.663,68.967,1009.091,2.11,204.784,2.491,0.0,0.0,28.12,9990.63,30.672,Clear,1657.529,154.0,pm2_5,154.0,69.0,24.0,5.0,3.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-20 18:00:00+00:00,73.818,136.942,224.001,8.767,17.068,45.715,5.398,7.789,39.939,39.839,67.397,1008.088,1.514,126.244,2.512,0.0,0.0,57.205,9739.566,33.419,Clear,1425.747,164.0,pm2_5,164.0,91.0,21.0,8.0,3.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-20 19:00:00+00:00,34.937,53.641,224.389,8.684,11.998,38.195,8.16,12.556,42.074,41.576,53.024,1006.578,3.287,152.328,4.005,1.003,1.003,48.261,10203.352,32.679,Rain,1718.693,99.0,pm2_5,99.0,49.0,18.0,6.0,4.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-20 20:00:00+00:00,53.372,116.552,237.411,14.325,18.873,38.017,6.773,14.878,40.373,40.107,54.733,1007.259,2.155,147.526,3.562,0.0,0.0,87.136,11384.182,31.32,Clouds,1728.802,145.0,pm2_5,145.0,81.0,18.0,9.0,3.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-20 21:00:00+00:00,71.879,138.798,321.362,6.611,16.319,14.961,5.449,9.978,39.092,38.964,57.39,1005.773,1.499,189.247,1.855,0.0,0.0,50.49,9386.212,30.57,Clear,1577.471,162.0,pm2_5,162.0,92.0,6.0,8.0,3.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-20 22:00:00+00:00,41.69,66.758,220.892,4.911,12.792,18.992,6.945,10.607,39.67,39.141,70.849,1004.272,3.705,126.544,6.257,0.0,0.0,47.006,10218.444,33.84,Clear,1783.679,116.0,pm2_5,116.0,56.0,8.0,6.0,3.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-20 23:00:00+00:00,49.223,62.456,161.147,1.743,2.912,2.006,6.939,8.552,41.752,41.289,60.403,1007.477,3.219,138.402,4.105,0.0,0.0,36.771,11312.829,33.832,Clear,1612.645,135.0,pm2_5,135.0,54.0,1.0,1.0,3.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 00:00:00+00:00,25.468,43.654,55.592,1.779,3.721,16.703,0.5,0.5,38.515,38.05,57.567,1006.88,3.191,166.946,4.778,0.0,0.0,51.488,10974.602,30.028,Clear,1517.996,81.0,pm2_5,81.0,40.0,7.0,1.0,0.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 01:00:00+00:00,10.308,17.634,50.0,2.243,3.851,5.33,0.832,5.338,36.736,36.28,56.43,1005.898,3.124,208.118,3.633,4.769,4.769,48.229,10095.792,28.022,Rain,1477.732,53.0,pm2_5,53.0,16.0,2.0,2.0,0.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 02:00:00+00:00,16.773,37.999,85.144,0.477,1.0,6.381,2.482,4.481,38.033,37.679,67.711,1007.885,2.784,185.293,3.252,0.0,0.0,30.645,10373.634,31.575,Clear,1593.841,65.0,pm2_5,65.0,34.0,3.0,0.0,0.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 03:00:00+00:00,20.256,38.486,83.386,3.559,8.112,4.584,3.412,3.007,35.58,35.649,56.068,1005.202,0.493,245.214,0.715,2.333,2.333,53.95,9022.111,26.793,Rain,1079.17,72.0,pm2_5,72.0,35.0,2.0,4.0,1.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 04:00:00+00:00,23.136,45.838,141.264,1.466,4.256,13.634,4.151,2.182,31.815,31.814,60.742,1005.47,0.916,132.053,1.537,4.615,4.615,79.899,10075.5,23.963,Rain,955.992,77.0,pm2_5,77.0,42.0,6.0,2.0,1.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 05:00:00+00:00,12.323,22.379,161.294,0.928,2.343,19.159,6.068,5.442,30.61,30.338,64.54,1009.321,2.327,160.209,3.026,0.0,0.0,84.145,10217.647,23.518,Clouds,784.75,57.0,pm2_5,57.0,20.0,8.0,1.0,3.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 06:00:00+00:00,36.729,58.244,114.79,2.183,2.998,12.591,4.38,2.829,33.175,32.87,64.128,1007.933,2.488,151.889,3.798,0.0,0.0,36.79,10185.979,26.001,Clear,1059.378,104.0,pm2_5,104.0,52.0,6.0,1.0,1.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 07:00:00+00:00,23.43,44.658,134.401,4.127,5.998,11.711,8.853,9.932,29.298,29.027,73.022,1008.154,2.446,183.119,2.958,0.0,0.0,63.982,9864.912,23.902,Clouds,408.211,78.0,pm2_5,78.0,41.0,5.0,3.0,4.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 08:00:00+00:00,22.574,40.691,274.942,2.037,4.847,28.493,6.315,6.883,29.349,29.134,72.413,1009.625,2.159,74.575,2.383,0.0,0.0,47.18,9478.368,23.831,Clear,741.917,76.0,pm2_5,76.0,37.0,13.0,2.0,3.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 09:00:00+00:00,55.261,98.704,258.452,3.977,5.069,24.979,6.952,11.206,30.087,30.125,66.572,1007.579,0.813,175.869,1.457,0.0,0.0,53.184,10453.482,23.402,Clear,398.086,150.0,pm2_5,150.0,72.0,11.0,2.0,3.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 10:00:00+00:00,51.311,82.73,157.706,1.194,2.962,20.055,4.121,15.93,32.443,32.472,60.859,1006.259,0.765,132.688,1.099,0.0,0.0,47.751,9335.641,24.614,Clear,492.08,140.0,pm2_5,140.0,64.0,9.0,1.0,1.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 11:00:00+00:00,37.718,73.851,197.987,3.637,8.993,42.254,2.577,9.425,30.962,31.065,59.39,1005.168,0.375,172.637,0.605,0.0,0.0,33.501,10598.54,22.84,Clear,546.764,106.0,pm2_5,106.0,60.0,19.0,4.0,0.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 12:00:00+00:00,34.344,70.138,56.11,3.918,5.086,40.028,0.5,4.491,32.145,31.968,60.3,1007.636,1.789,110.082,3.178,0.0,0.0,34.695,10383.106,24.205,Clear,711.077,98.0,pm2_5,98.0,58.0,19.0,2.0,0.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 13:00:00+00:00,40.217,63.827,116.968,1.355,2.865,65.19,2.403,9.732,32.663,32.723,66.049,1012.236,0.69,116.241,1.19,0.0,0.0,60.348,11690.334,25.872,Clouds,779.348,113.0,pm2_5,113.0,55.0,31.0,1.0,0.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 14:00:00+00:00,31.979,69.079,116.395,5.567,7.308,70.232,5.237,2.564,35.316,35.136,56.431,1011.28,1.746,240.337,2.953,0.0,0.0,51.591,9221.926,26.602,Clear,1027.57,93.0,pm2_5,93.0,58.0,32.0,3.0,1.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 15:00:00+00:00,40.946,75.175,148.351,3.334,6.343,61.858,2.041,0.5,37.701,37.421,64.869,1003.839,2.37,120.245,3.478,0.0,0.0,48.549,11378.228,30.675,Clear,973.362,114.0,pm2_5,114.0,61.0,29.0,3.0,0.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 16:00:00+00:00,49.174,89.494,176.447,3.563,9.576,68.423,3.521,1.22,37.435,36.894,61.138,1004.143,3.624,158.311,5.425,0.0,0.0,79.41,9918.407,29.663,Clouds,1417.389,134.0,pm2_5,134.0,68.0,31.0,5.0,1.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 17:00:00+00:00,49.576,91.188,259.148,2.061,6.541,67.66,5.25,6.987,39.083,38.225,54.864,1006.434,5.114,156.73,6.734,0.0,0.0,63.004,10853.214,30.056,Clouds,1521.917,135.0,pm2_5,135.0,69.0,31.0,3.0,3.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 18:00:00+00:00,71.485,97.672,225.082,7.399,15.567,58.759,10.929,11.069,39.345,39.062,64.805,1006.217,2.388,197.47,3.328,0.0,0.0,32.738,8546.111,32.306,Clear,1426.026,162.0,pm2_5,162.0,72.0,27.0,8.0,6.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 19:00:00+00:00,46.031,78.098,249.909,3.307,9.339,38.11,8.33,11.407,40.226,39.644,52.017,1007.082,3.69,164.809,5.786,0.0,0.0,45.506,8955.114,30.629,Clear,1600.442,127.0,pm2_5,127.0,62.0,18.0,4.0,4.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 20:00:00+00:00,38.759,63.578,245.297,3.78,5.808,29.516,8.015,10.373,40.427,39.888,61.778,1008.17,3.625,200.149,5.396,0.0,0.0,53.325,11165.487,32.783,Clear,1643.881,109.0,pm2_5,109.0,55.0,14.0,3.0,4.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 21:00:00+00:00,36.57,66.418,271.867,10.719,14.438,18.985,8.839,10.505,40.664,39.958,54.825,1006.02,4.356,167.682,6.033,0.0,0.0,19.518,9105.61,31.629,Clear,1650.15,103.0,pm2_5,103.0,56.0,8.0,7.0,4.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 22:00:00+00:00,33.519,52.67,227.129,8.031,14.668,17.842,10.459,15.877,41.69,41.26,52.888,1007.56,2.944,198.242,4.593,0.0,0.0,65.776,11179.042,32.268,Clouds,1929.712,96.0,pm2_5,96.0,48.0,8.0,7.0,4.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-21 23:00:00+00:00,33.379,66.335,175.603,3.806,9.938,13.647,3.652,6.412,40.998,40.922,59.997,1005.069,1.279,189.888,1.629,0.0,0.0,31.843,9496.651,32.997,Clear,1934.356,96.0,pm2_5,96.0,56.0,6.0,5.0,1.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 00:00:00+00:00,28.508,57.542,50.0,1.603,2.408,17.527,4.068,6.567,40.005,40.007,63.202,1004.772,0.936,213.64,1.197,0.0,0.0,66.789,10173.668,32.645,Clouds,1553.153,87.0,pm2_5,87.0,52.0,7.0,1.0,1.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 01:00:00+00:00,27.024,47.722,57.824,2.504,4.734,9.0,0.671,0.5,38.935,38.785,61.3,1007.974,1.665,149.897,2.85,0.0,0.0,46.296,12528.145,31.195,Clear,1671.409,84.0,pm2_5,84.0,44.0,4.0,2.0,0.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 02:00:00+00:00,28.755,63.01,88.322,3.132,4.373,12.519,2.212,4.532,38.503,38.273,62.597,1006.413,2.088,186.457,2.794,0.0,0.0,45.941,9015.113,31.023,Clear,1202.668,88.0,pm2_5,88.0,55.0,6.0,2.0,0.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 03:00:00+00:00,25.237,27.812,109.975,1.025,2.132,7.835,1.258,5.521,34.23,33.835,63.372,1009.137,2.924,214.566,4.83,0.0,0.0,57.811,9264.889,26.904,Clear,1015.527,81.0,pm2_5,81.0,25.0,3.0,1.0,0.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 04:00:00+00:00,28.878,57.751,50.0,3.682,5.758,11.907,2.13,2.74,36.729,36.587,57.456,1002.717,1.574,228.731,2.034,0.0,0.0,64.479,10361.047,28.22,Clouds,869.828,88.0,pm2_5,88.0,52.0,6.0,3.0,0.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 05:00:00+00:00,39.824,78.367,152.926,2.162,3.772,11.823,3.836,4.926,32.169,31.902,62.732,1011.829,2.275,210.616,3.828,0.0,0.0,35.056,8328.859,24.715,Clear,989.964,112.0,pm2_5,112.0,62.0,6.0,2.0,1.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 06:00:00+00:00,41.012,88.741,233.153,1.863,2.76,12.869,4.646,9.484,32.908,32.463,65.178,1004.879,3.202,167.767,5.688,0.0,0.0,49.243,9484.018,25.943,Clear,746.626,115.0,pm2_5,115.0,67.0,6.0,1.0,1.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 07:00:00+00:00,37.656,64.276,176.024,3.788,6.77,22.616,3.655,9.786,32.294,32.064,67.219,1007.914,2.158,162.933,3.784,0.0,0.0,59.77,9671.98,25.737,Clear,553.495,106.0,pm2_5,106.0,55.0,10.0,3.0,1.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 08:00:00+00:00,33.753,59.243,253.67,3.512,9.046,27.285,4.721,10.324,31.849,31.382,70.43,1007.839,3.395,165.92,6.051,0.0,0.0,50.039,10933.217,25.935,Clear,683.426,97.0,pm2_5,97.0,53.0,12.0,4.0,1.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 09:00:00+00:00,43.31,85.194,201.201,2.481,5.868,23.664,4.58,11.368,29.98,29.638,64.116,1009.784,2.675,205.945,3.763,0.0,0.0,28.447,9814.66,22.804,Clear,780.041,120.0,pm2_5,120.0,66.0,11.0,3.0,1.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 10:00:00+00:00,43.806,94.007,166.167,5.256,6.847,36.82,5.824,6.073,33.803,33.222,57.215,1005.399,3.762,152.57,6.696,0.0,0.0,63.879,9039.192,25.246,Clouds,689.284,121.0,pm2_5,121.0,70.0,17.0,3.0,3.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 11:00:00+00:00,29.362,51.492,152.328,3.489,7.959,33.498,5.059,4.109,32.543,32.088,68.851,1009.292,3.308,180.925,5.022,0.0,0.0,74.266,8941.93,26.313,Clouds,603.215,89.0,pm2_5,89.0,47.0,16.0,4.0,1.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 12:00:00+00:00,12.325,30.096,124.293,0.57,1.0,57.331,4.334,3.35,30.608,29.933,60.741,1008.703,4.286,145.184,5.742,0.0,0.0,32.911,10534.404,22.756,Clear,752.653,57.0,pm2_5,57.0,28.0,27.0,0.0,1.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 13:00:00+00:00,12.531,21.858,78.435,3.699,5.978,66.188,3.123,3.708,33.701,33.076,72.93,1008.282,4.214,209.796,5.526,0.0,0.0,27.76,10571.827,28.287,Clear,912.054,57.0,pm2_5,57.0,19.0,31.0,3.0,1.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 14:00:00+00:00,20.77,54.335,102.616,0.824,1.734,54.888,3.456,8.83,34.643,33.994,72.858,1008.232,4.338,176.641,6.391,0.0,0.0,73.331,8787.808,29.215,Clouds,1150.0,73.0,pm2_5,73.0,50.0,25.0,0.0,1.0,0.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 15:00:00+00:00,27.421,48.311,129.901,2.042,5.486,72.712,2.396,8.93,35.828,35.237,69.793,1008.977,4.0,138.338,4.505,0.0,0.0,41.844,8909.577,29.787,Clear,1223.195,85.0,pm2_5,85.0,44.0,34.0,2.0,0.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 16:00:00+00:00,44.422,89.072,130.353,1.618,2.698,63.336,2.284,3.47,36.445,35.921,75.147,1008.033,3.745,235.474,4.772,0.0,0.0,50.553,11132.408,31.475,Clear,1243.241,123.0,pm2_5,123.0,68.0,30.0,1.0,0.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 17:00:00+00:00,28.177,48.02,141.744,2.973,8.272,61.588,2.901,11.573,39.919,39.285,63.283,1007.882,4.122,194.892,5.036,0.0,0.0,32.384,10032.581,32.576,Clear,1572.011,86.0,pm2_5,86.0,44.0,29.0,4.0,1.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 18:00:00+00:00,29.198,65.444,216.091,4.911,7.079,55.791,8.252,12.743,41.201,40.693,58.844,1006.165,3.421,77.35,5.58,0.0,0.0,50.176,10006.158,32.969,Clear,1630.374,88.0,pm2_5,88.0,56.0,26.0,3.0,4.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 19:00:00+00:00,55.678,98.445,227.01,13.791,20.957,45.842,9.352,13.452,39.609,39.349,63.838,1007.763,2.257,175.794,3.451,0.0,0.0,74.104,10483.156,32.376,Clouds,1731.974,151.0,pm2_5,151.0,72.0,21.0,10.0,4.0,1.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 20:00:00+00:00,40.293,82.197,325.21,4.702,9.72,27.517,7.944,11.295,40.441,39.943,56.58,1006.602,3.338,117.704,3.76,0.0,0.0,39.226,10939.466,31.757,Clear,1615.89,113.0,pm2_5,113.0,64.0,13.0,5.0,4.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 21:00:00+00:00,50.044,81.351,237.662,2.451,6.996,25.609,7.539,11.67,42.123,42.094,63.576,1009.966,1.097,144.14,1.476,0.0,0.0,58.057,10413.662,34.838,Clear,1917.298,137.0,pm2_5,137.0,64.0,12.0,3.0,3.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 22:00:00+00:00,55.571,94.834,236.525,7.793,12.971,9.652,9.103,5.67,40.469,40.334,62.798,1009.505,1.62,139.434,2.525,0.0,0.0,84.109,10834.747,33.029,Clouds,1779.088,151.0,pm2_5,151.0,70.0,4.0,6.0,4.0,2.0
karachi_pakistan,Karachi,Pakistan,24.861,67.001,Asia/Karachi,sample,2026-07-24 13:46:19.719188+00:00,1.0.0,2026-07-22 23:00:00+00:00,49.002,91.846,216.602,2.516,7.244,12.286,6.318,5.489,39.644,39.372,61.161,1005.49,2.276,193.302,3.354,0.0,0.0,36.36,11126.886,31.876,Clear,1657.421,134.0,pm2_5,134.0,69.0,6.0,3.0,3.0,1.0
